Dictionary Name,Dictionary URI,Class Name,Class Code,Class Description,Class URI
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Indoor sports activities,Ac_42_40,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_40
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Bouldering,Ac_42_40_09,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_40_09
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Climbing wall activities,Ac_42_40_14,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_40_14
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Exercising,Ac_42_40_28,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_40_28
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Gymnastics,Ac_42_40_37,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_40_37
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,"Snooker, billiards and pool",Ac_42_40_79,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_40_79
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Ten pin bowling,Ac_42_40_90,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_40_90
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Track cycling,Ac_42_40_92,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_40_92
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Outdoor sports activities,Ac_42_55,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Archery,Ac_42_55_01,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_01
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,BMX cycling,Ac_42_55_07,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_07
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Bowling,Ac_42_55_08,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_08
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Cross-country cycling,Ac_42_55_18,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_18
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Cross-country rallying,Ac_42_55_19,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_19
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Cross-country running,Ac_42_55_20,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_20
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Dog racing,Ac_42_55_23,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_23
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Equestrian dressage,Ac_42_55_26,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_26
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Equestrian cross country eventing,Ac_42_55_27,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_27
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Equestrian show jumping,Ac_42_55_28,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_28
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Fishing,Ac_42_55_30,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_30
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Golfing,Ac_42_55_34,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_34
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Horse racing,Ac_42_55_39,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_39
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Hunting,Ac_42_55_40,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_40
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Motor racing,Ac_42_55_53,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_53
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Orienteering,Ac_42_55_58,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_58
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Parkour,Ac_42_55_60,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_60
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Recreational cycling,Ac_42_55_70,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_70
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Recreational walking,Ac_42_55_71,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_71
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Riding,Ac_42_55_72,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_72
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Running,Ac_42_55_74,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_74
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Skateboarding,Ac_42_55_76,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_76
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Speedway racing,Ac_42_55_82,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_55_82
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Sports ancillary activities,Ac_42_80,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_80
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Corporate and VIP spectating,Ac_42_80_15,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_80_15
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Manager and coach seating,Ac_42_80_50,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_80_50
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Press spectating,Ac_42_80_65,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_80_65
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Reserves seating,Ac_42_80_72,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_80_72
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Swimming activities,Ac_42_85,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_85
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Competition swimming,Ac_42_85_15,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_85_15
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Diving,Ac_42_85_22,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_85_22
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Recreational swimming,Ac_42_85_71,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_85_71
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Spa activities,Ac_42_85_80,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_85_80
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Underwater observation,Ac_42_85_92,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_85_92
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,"Water flume, slide and tube riding",Ac_42_85_94,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_85_94
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Water polo,Ac_42_85_95,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_85_95
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Wave riding,Ac_42_85_97,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_85_97
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Whirlpool bath activities,Ac_42_85_98,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_85_98
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Water activities,Ac_42_90,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_90
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Canoe slalom,Ac_42_90_11,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_90_11
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Canoe sprint,Ac_42_90_12,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_90_12
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Motor-boating,Ac_42_90_50,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_90_50
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Rowing,Ac_42_90_73,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_90_73
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Sailing,Ac_42_90_75,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_90_75
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Waterskiing,Ac_42_90_97,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_90_97
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,White-water canoeing,Ac_42_90_98,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_90_98
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,White-water rafting,Ac_42_90_99,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_90_99
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Winter sports activities,Ac_42_95,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Alpine skiing,Ac_42_95_02,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_02
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Bobsleighing,Ac_42_95_08,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_08
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Cross-country skiing,Ac_42_95_19,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_19
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Curling,Ac_42_95_20,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_20
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Freestyle skiing,Ac_42_95_32,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_32
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Ice skating,Ac_42_95_40,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_40
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Ice hockey,Ac_42_95_41,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_41
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Luge,Ac_42_95_49,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_49
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Short track speed skating,Ac_42_95_76,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_76
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Skeleton sledding,Ac_42_95_77,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_77
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Skiing,Ac_42_95_78,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_78
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Ski jumping,Ac_42_95_79,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_79
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Snowboarding,Ac_42_95_80,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_80
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Speed skating,Ac_42_95_83,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_42_95_83
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Residential activities,Ac_45,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_45
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,External living activities,Ac_45_30,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_45_30
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Camping,Ac_45_30_11,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_45_30_11
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Caravanning,Ac_45_30_12,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_45_30_12
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Gardening,Ac_45_30_33,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_45_30_33
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Living activities,Ac_45_45,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_45_45
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Communal socializing,Ac_45_45_14,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_45_45_14
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Dining,Ac_45_45_22,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_45_45_22
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Sleeping,Ac_45_45_79,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_45_45_79
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Residential support activities,Ac_45_70,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_45_70
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Concierge servicing,Ac_45_70_16,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_45_70_16
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Utility activities,Ac_45_70_93,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_45_70_93
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Waste disposal activities,Ac_50,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_50
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Dry waste collecting,Ac_50_40,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_50_40
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Refuse storing,Ac_50_40_72,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_50_40_72
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Scrapping,Ac_50_40_78,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_50_40_78
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Piped supply activities,Ac_55,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_55
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Piped supply installations testing,Ac_55_60,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_55_60
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Fire suppression installation testing,Ac_55_60_30,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_55_60_30
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Public health installation testing,Ac_55_60_68,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_55_60_68
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Water supply installation testing,Ac_55_60_96,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_55_60_96
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Piped supply systems commissioning,Ac_55_65,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_55_65
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Fire suppression systems commissioning,Ac_55_65_31,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_55_65_31
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Water supply systems commissioning,Ac_55_65_96,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_55_65_96
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,"Heating, cooling and refrigeration activities",Ac_60,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_60
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Heating and chilled water installations testing,Ac_60_60,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_60_60
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Chilled water installations testing,Ac_60_60_13,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_60_60_13
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Heating installations testing,Ac_60_60_36,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_60_60_36
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Heating and cooling plant and equipment testing,Ac_60_60_63,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_60_60_63
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Pressure testing pipework,Ac_60_60_65,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_60_60_65
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Heating and cooling systems and plant commissioning,Ac_60_65,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_60_65
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Boilers commissioning,Ac_60_65_06,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_60_65_06
Uniclass,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/latest,Chilled water systems commissioning,Ac_60_65_13,,https://identifier.buildingsmart.org/uri/nbs/uniclass2015/1/class/Ac_60_65_13
